DATE,all_Const_Emp,emratio,GDP,RHORUSQ156N,house_st,income,IPI_Cement,labor_percent,monthly_supply,mortgage_rate,MSPUS,new_private_house,new_private_hw_under,permit,POP,PPI_Cement,PPI_Concrete,p_saving_rate,target,total_emp_cons,unemployed_rate
2011-11-01,571.9,58.6,15842.259,66.0,711.0,13419.7,87.7571,64.1,5.7,3.9925,221100.0,781.6327368752317,433.0,706.0,312799.689,181.9,5.3003153692107094,6.4,136.667,5593.0,8.6
2011-12-01,575.0,58.6,15842.259,66.0,694.0,13548.9,92.3676,64.0,5.3,3.958,221100.0,816.8478006937296,434.0,697.0,312978.205,182.5,5.299816242671772,7.2,135.168,5611.0,8.5
2012-01-01,575.2,58.4,16068.805,65.4,723.0,13631.6,95.8403,63.7,5.3,3.915,238400.0,725.4573166319216,441.0,712.0,313149.997,185.4,5.299816242671772,7.4,134.168,5626.0,8.3
2012-02-01,576.8,58.5,16068.805,65.4,704.0,13731.1,95.3474,63.8,4.8,3.89,238400.0,747.9018978265369,450.0,738.0,313304.12,185.8,5.299816242671772,7.3,133.997,5629.0,8.3
2012-03-01,573.0,58.5,16068.805,65.4,695.0,13798.5,93.6095,63.8,4.9,3.954,238400.0,777.4122695879898,458.0,806.0,313462.838,185.2,5.299816242671772,7.6,135.865,5625.0,8.2
2012-04-01,572.0,58.4,16207.115,65.5,753.0,13868.1,94.8689,63.7,4.9,3.91,238700.0,903.0912365759657,463.0,732.0,313628.923,187.2,5.299816242671772,7.9,138.471,5618.0,8.2
2012-05-01,574.0,58.5,16207.115,65.5,708.0,13850.3,92.7701,63.7,4.7,3.798,238700.0,839.4261975869383,474.0,796.0,313790.652,188.7,5.307277107919509,7.9,141.048,5604.0,8.2
2012-06-01,576.2,58.6,16207.115,65.5,757.0,13837.1,91.4465,63.8,4.8,3.675,238700.0,838.014134930206,486.0,794.0,313976.041,188.8,5.3067814449601665,7.9,143.16899999999998,5621.0,8.2
2012-07-01,583.4,58.5,16319.541,65.5,740.0,13752.9,90.0581,63.7,4.6,3.55,248800.0,910.1795300140795,490.0,849.0,314167.558,188.3,5.3067814449601665,7.0,144.282,5632.0,8.2
2012-08-01,584.8,58.4,16319.541,65.5,754.0,13768.5,90.1465,63.5,4.6,3.602,248800.0,921.5266267172483,495.0,840.0,314377.381,189.0,5.3067814449601665,6.7,144.705,5648.0,8.1
2012-09-01,586.5,58.7,16319.541,65.5,847.0,13914.1,89.7802,63.6,4.5,3.4975,248800.0,876.1816589648637,511.0,930.0,314600.057,189.1,5.3067814449601665,7.2,144.358,5661.0,7.8
2012-10-01,582.7,58.8,16420.419,65.4,915.0,14049.2,91.4772,63.8,4.9,3.3825,251700.0,986.9079312842008,520.0,887.0,314805.556,188.8,5.3067814449601665,7.8,143.968,5674.0,7.8
2012-11-01,590.9,58.7,16420.419,65.4,833.0,14230.7,95.9137,63.6,4.6,3.352,251700.0,898.8396153286965,534.0,917.0,315003.708,189.1,5.3067814449601665,8.7,143.961,5684.0,7.7
2012-12-01,594.7,58.7,16420.419,65.4,976.0,14581.4,96.1474,63.7,4.5,3.345,251700.0,911.5975259814467,551.0,941.0,315180.866,188.3,5.3067814449601665,10.3,143.869,5724.0,7.9
2013-01-01,595.6,58.6,16648.189,65.0,888.0,13880.4,98.907,63.7,4.0,3.414,258400.0,964.1408693150856,559.0,940.0,315335.976,194.7,5.310245937413311,4.9,144.313,5746.0,8.0
2013-02-01,597.9,58.6,16648.189,65.0,962.0,13902.0,100.6487,63.4,4.1,3.5325,258400.0,985.4842014427027,581.0,980.0,315464.793,194.4,5.310245937413311,4.7,145.16299999999998,5784.0,7.7
2013-03-01,601.9,58.5,16648.189,65.0,1010.0,13932.2,100.5747,63.3,4.2,3.565,258400.0,1109.7255369031975,596.0,936.0,315605.141,194.6,5.310245937413311,4.8,147.96200000000002,5802.0,7.5
2013-04-01,607.6,58.6,16728.687,65.0,835.0,13974.9,95.5687,63.4,4.4,3.445,268100.0,961.2968930021008,606.0,1012.0,315759.039,196.2,5.322033893165353,5.1,150.969,5796.0,7.6
2013-05-01,610.4,58.6,16728.687,65.0,930.0,14052.5,99.5607,63.4,4.6,3.536,268100.0,955.6102236780841,620.0,1003.0,315923.105,197.5,5.322033893165353,5.3,153.86,5829.0,7.5
2013-06-01,610.8,58.6,16728.687,65.0,839.0,14083.9,101.1157,63.4,4.1,4.07,268100.0,995.452497083438,629.0,942.0,316108.76,197.5,5.322033893165353,5.4,156.428,5855.0,7.5
2013-07-01,610.6,58.7,16953.838,65.3,880.0,14072.0,101.9294,63.3,5.5,4.37,264800.0,1063.9408878298777,640.0,997.0,316294.766,197.2,5.322033893165353,5.2,158.28799999999998,5859.0,7.3
2013-08-01,613.8,58.7,16953.838,65.3,917.0,14117.3,103.143,63.3,5.5,4.456,264800.0,1036.8032767317268,654.0,964.0,316514.531,197.7,5.312220271717028,5.2,159.39600000000002,5878.0,7.2
2013-09-01,615.1,58.7,16953.838,65.3,850.0,14181.7,105.1505,63.2,5.4,4.49,264800.0,1052.5101859326019,661.0,1004.0,316738.543,197.6,5.312220271717028,5.3,159.675,5910.0,7.2
2013-10-01,621.2,58.3,17192.019,65.2,925.0,14152.3,103.4174,62.8,4.9,4.192,273600.0,1088.2517845355828,670.0,1044.0,316952.905,197.9,5.312220271717028,4.7,159.558,5931.0,7.2
2013-11-01,625.8,58.6,17192.019,65.2,1100.0,14209.6,100.2048,63.0,5.0,4.255,273600.0,1142.6928809958827,687.0,1029.0,317156.876,198.0,5.312220271717028,4.5,159.365,5963.0,6.9
2013-12-01,628.6,58.7,17192.019,65.2,1002.0,14266.5,99.2019,62.9,5.2,4.4575,273600.0,1055.367272801623,707.0,1005.0,317338.617,197.4,5.312220271717028,4.5,159.282,5932.0,6.7
2014-01-01,632.4,58.8,17197.738,64.8,888.0,14369.2,96.8279,62.9,5.1,4.432,275200.0,1141.2585025952883,713.0,976.0,317519.206,200.8,5.337538079701318,5.2,159.37,5985.0,6.6
2014-02-01,641.6,58.7,17197.738,64.8,944.0,14456.4,96.6639,62.9,5.3,4.3025,275200.0,1195.8283497368127,714.0,1039.0,317677.384,199.2,5.337538079701318,5.3,159.872,6007.0,6.7
2014-03-01,642.4,58.9,17197.738,64.8,970.0,14555.0,98.2095,63.1,5.6,4.3425,275200.0,1220.2825583977033,726.0,1067.0,317838.92,199.3,5.337538079701318,5.2,161.189,6038.0,6.7
2014-04-01,650.5,58.9,17518.508,64.7,1043.0,14624.5,99.8622,62.8,5.7,4.3375,288000.0,1135.5219059875847,743.0,1090.0,318009.154,207.0,5.337538079701318,5.4,162.969,6084.0,6.2
2014-05-01,650.0,58.9,17518.508,64.7,1007.0,14689.5,103.247,62.9,5.2,4.192,288000.0,1217.4042901102866,754.0,1018.0,318187.658,207.1,5.337538079701318,5.6,164.68400000000003,6109.0,6.3
2014-06-01,657.1,59.0,17518.508,64.7,911.0,14760.1,102.0049,62.8,5.7,4.1625,288000.0,1086.8209615940032,771.0,1010.0,318380.521,207.0,5.337538079701318,5.6,166.21400000000003,6133.0,6.1
2014-07-01,665.1,59.0,17804.228,64.4,1085.0,14821.1,104.798,62.9,6.2,4.13,281000.0,1142.6928809958827,790.0,1076.0,318576.955,207.0,5.337538079701318,5.5,167.138,6178.0,6.2
2014-08-01,669.8,59.0,17804.228,64.4,984.0,14894.2,103.4822,62.9,5.4,4.115,281000.0,1241.880517869635,793.0,1047.0,318806.531,207.8,5.337538079701318,5.3,167.452,6210.0,6.1
2014-09-01,677.3,59.1,17804.228,64.4,1023.0,14951.2,106.4102,62.8,5.4,4.1625,281000.0,1338.58058538609,797.0,1077.0,319036.2,208.8,5.337538079701318,5.5,167.243,6242.0,5.9
2014-10-01,674.1,59.3,17912.079,64.0,1074.0,15022.7,107.4771,62.9,5.3,4.036,298900.0,1259.1726550338476,806.0,1094.0,319262.799,210.5,5.337538079701318,5.4,166.91099999999997,6259.0,5.7
2014-11-01,676.7,59.2,17912.079,64.0,1001.0,15094.0,99.994,62.9,5.7,3.9975,298900.0,1177.1451765683453,814.0,1059.0,319471.435,210.3,5.337538079701318,5.6,166.65900000000002,6272.0,5.8
2014-12-01,672.6,59.3,17912.079,64.0,1073.0,15170.9,107.8144,62.8,5.1,3.864,298900.0,1309.6764970752056,826.0,1072.0,319651.541,210.0,5.338018733399589,6.0,166.46099999999998,6293.0,5.6
2015-01-01,680.1,59.3,18063.529,63.7,1085.0,15230.8,108.0196,62.9,4.8,3.67,289200.0,1308.2321373607829,830.0,1049.0,319832.19,217.3,5.343290732190768,6.3,166.25099999999998,6320.0,5.7
2015-02-01,680.4,59.2,18063.529,63.7,886.0,15313.3,98.3234,62.7,4.5,3.71,289200.0,1177.1451765683453,830.0,1127.0,319976.213,217.7,5.343290732190768,6.4,166.63299999999998,6361.0,5.5
2015-03-01,682.1,59.2,18063.529,63.7,960.0,15314.2,98.0626,62.6,5.1,3.77,289200.0,1059.653639753211,843.0,1072.0,320130.646,217.3,5.343290732190768,5.9,168.09,6334.0,5.4
2015-04-01,684.7,59.3,18279.784,63.4,1190.0,15373.5,102.8839,62.8,4.9,3.672,289100.0,1376.2032812052232,868.0,1166.0,320300.314,225.0,5.3442462984364365,5.9,169.97,6392.0,5.4
2015-05-01,690.0,59.4,18279.784,63.4,1079.0,15442.7,104.7122,62.9,5.0,3.84,289100.0,1392.136407971509,878.0,1272.0,320480.147,224.4,5.3442462984364365,5.8,171.85,6427.0,5.6
2015-06-01,688.5,59.4,18279.784,63.4,1205.0,15479.0,107.4307,62.7,5.4,3.9825,289100.0,1319.7892772090472,896.0,1379.0,320667.889,223.7,5.3442462984364365,5.7,173.451,6441.0,5.3
2015-07-01,697.7,59.3,18401.626,63.7,1146.0,15518.6,112.8845,62.6,5.2,4.046,295800.0,1357.385309038605,908.0,1140.0,320870.703,223.9,5.3442462984364365,5.6,174.49599999999998,6472.0,5.2
2015-08-01,698.2,59.4,18401.626,63.7,1130.0,15550.5,114.3793,62.6,5.0,3.905,295800.0,1337.134621696183,921.0,1165.0,321093.062,224.8,5.3442462984364365,5.6,174.938,6490.0,5.1
2015-09-01,699.8,59.2,18401.626,63.7,1224.0,15570.5,114.5231,62.4,5.9,3.89,295800.0,1432.7350814999454,939.0,1144.0,321316.348,224.1,5.3442462984364365,5.8,175.045,6508.0,5.0
2015-10-01,702.6,59.3,18435.137,63.8,1058.0,15608.0,113.241,62.5,5.6,3.796,302500.0,1353.0445755123674,943.0,1160.0,321539.88,224.3,5.3442462984364365,5.8,175.051,6547.0,5.0
2015-11-01,708.9,59.4,18435.137,63.8,1172.0,15615.4,112.7522,62.5,5.5,3.9425,302500.0,1374.7552782522928,962.0,1244.0,321741.248,223.8,5.3442462984364365,5.6,175.143,6598.0,5.1
2015-12-01,712.9,59.6,18435.137,63.8,1146.0,15668.4,119.8456,62.7,5.1,3.964,302500.0,1408.0788074534837,970.0,1211.0,321926.178,224.1,5.3442462984364365,5.8,175.11700000000002,6630.0,5.0
2016-01-01,714.2,59.7,18525.933,63.5,1092.0,15695.5,116.7888,62.7,5.6,3.8725,299800.0,1455.9607088589562,968.0,1171.0,322114.094,231.5,5.374352052824034,6.1,175.03799999999998,6631.0,4.8
2016-02-01,717.0,59.8,18525.933,63.5,1225.0,15695.9,119.0626,62.8,5.5,3.66,299800.0,1428.3823964423964,982.0,1172.0,322277.451,229.3,5.374352052824034,5.6,175.283,6640.0,4.9
2016-03-01,720.5,59.8,18525.933,63.5,1111.0,15731.6,118.9009,63.0,5.5,3.694,299800.0,1379.0995193238443,987.0,1118.0,322428.943,229.6,5.375278407684165,5.9,176.60299999999998,6678.0,5.0
2016-04-01,726.2,59.7,18711.702,62.9,1163.0,15758.9,109.6192,62.9,5.0,3.605,306000.0,1295.236555979294,998.0,1160.0,322596.809,233.4,5.378513908542313,5.5,178.497,6702.0,5.1
2016-05-01,726.8,59.7,18711.702,62.9,1148.0,15777.2,107.7492,62.7,5.1,3.6,306000.0,1374.7552782522928,1010.0,1205.0,322773.714,233.2,5.378513908542313,5.3,180.345,6689.0,4.8
2016-06-01,727.4,59.7,18711.702,62.9,1203.0,15821.4,110.7745,62.7,5.3,3.568,306000.0,1533.0287491018296,1016.0,1208.0,322960.309,233.7,5.378513908542313,4.9,181.917,6701.0,4.9
2016-07-01,728.1,59.8,18892.639,63.5,1239.0,15891.5,105.8163,62.8,4.5,3.44,303800.0,1479.2051810713617,1033.0,1198.0,323161.011,235.4,5.378513908542313,5.1,183.02,6735.0,4.8
2016-08-01,734.3,59.8,18892.639,63.5,1171.0,15931.3,105.2523,62.9,5.0,3.435,303800.0,1453.0564693193037,1038.0,1201.0,323369.427,235.1,5.378513908542313,5.1,183.658,6736.0,4.9
2016-09-01,744.9,59.7,18892.639,63.5,1068.0,15999.1,105.2719,62.9,5.2,3.46,303800.0,1425.480980714099,1038.0,1303.0,323576.012,234.9,5.378513908542313,5.1,183.948,6768.0,5.0
2016-10-01,743.8,59.7,19089.379,63.7,1313.0,16059.4,106.2018,62.8,5.2,3.47,310900.0,1476.2986006357953,1053.0,1254.0,323783.987,234.7,5.378513908542313,5.3,184.022,6799.0,4.9
2016-11-01,744.0,59.7,19089.379,63.7,1140.0,16107.6,107.0915,62.7,5.2,3.77,310900.0,1730.2066435437928,1042.0,1230.0,323968.882,234.9,5.378513908542313,5.4,184.234,6823.0,4.7
2016-12-01,741.9,59.7,19089.379,63.7,1252.0,16182.5,103.4522,62.7,5.4,4.198,310900.0,1521.3829624133984,1057.0,1248.0,324135.365,233.9,5.378513908542313,5.0,184.406,6818.0,4.7
2017-01-01,744.3,59.9,19280.084,63.6,1190.0,16293.3,103.6667,62.8,5.4,4.15,313100.0,1492.2883779285924,1063.0,1296.0,324296.746,238.9,5.38632824387075,5.3,184.657,6840.0,4.7
2017-02-01,747.6,60.0,19280.084,63.6,1271.0,16363.5,109.3678,62.9,5.3,4.1675,313100.0,1589.8658127808008,1070.0,1237.0,324427.384,239.4,5.38632824387075,5.6,185.023,6881.0,4.6
2017-03-01,746.5,60.2,19280.084,63.6,1190.0,16415.1,104.1273,62.9,5.0,4.196,313100.0,1588.4071453672643,1071.0,1273.0,324559.999,239.3,5.38541207339897,5.6,186.532,6902.0,4.4
2017-04-01,745.1,60.2,19438.643,63.7,1146.0,16476.0,99.4783,63.0,5.4,4.045,318200.0,1474.8454194346282,1075.0,1239.0,324704.641,245.3,5.394536224288579,5.7,188.546,6916.0,4.4
2017-05-01,747.2,60.1,19438.643,63.7,1157.0,16573.2,98.5261,62.8,5.1,4.01,318200.0,1621.973606543181,1071.0,1205.0,324861.316,245.5,5.394536224288579,6.3,190.543,6931.0,4.4
2017-06-01,747.5,60.1,19438.643,63.7,1249.0,16604.0,98.5578,62.8,5.3,3.904,318200.0,1718.4887744289897,1073.0,1353.0,325027.016,245.4,5.394536224288579,6.0,192.271,6962.0,4.3
2017-07-01,753.2,60.2,19692.595,63.9,1206.0,16665.9,96.7684,62.9,5.8,3.9675,320500.0,1626.3544603615444,1075.0,1254.0,325206.03,245.6,5.394536224288579,6.0,193.516,6968.0,4.3
2017-08-01,752.7,60.1,19692.595,63.9,1159.0,16733.7,96.8806,62.9,6.1,3.88,320500.0,1530.1168795505246,1083.0,1336.0,325386.457,245.6,5.428028973069694,6.1,194.351,7002.0,4.4
2017-09-01,752.2,60.4,19692.595,63.9,1181.0,16841.9,96.879,63.1,5.3,3.805,320500.0,1538.8533310789494,1093.0,1277.0,325565.293,244.7,5.517452896464707,5.9,194.822,7013.0,4.3
2017-10-01,759.7,60.1,20037.088,64.2,1257.0,16930.8,98.9506,62.7,5.5,3.895,337900.0,1659.9608279888014,1101.0,1360.0,325741.643,243.8,5.517452896464707,6.0,195.08900000000003,7031.0,4.2
2017-11-01,763.3,60.1,20037.088,64.2,1273.0,16997.5,101.8784,62.7,4.8,3.922,337900.0,1639.5006150318252,1107.0,1295.0,325898.856,243.4,5.517452896464707,5.6,195.457,7068.0,4.2
2017-12-01,772.5,60.1,20037.088,64.2,1177.0,17058.2,102.0626,62.7,5.6,3.95,337900.0,1665.808965041031,1100.0,1312.0,326036.736,243.3,5.517452896464707,5.0,195.852,7091.0,4.1
2018-01-01,776.7,60.1,20328.553,64.2,1299.0,17141.7,100.0281,62.7,6.0,4.0325,331800.0,1677.5083668684108,1105.0,1311.0,326163.263,246.8,5.446306244261486,5.7,196.11900000000003,7093.0,4.0
2018-02-01,785.2,60.4,20328.553,64.2,1277.0,17204.1,101.3911,63.0,5.7,4.33,331800.0,1794.72640103435,1109.0,1331.0,326268.894,246.6,5.446306244261486,5.8,196.908,7184.0,4.1
2018-03-01,787.9,60.4,20328.553,64.2,1318.0,17268.2,100.3022,62.9,5.2,4.444,331800.0,1638.0396657989559,1121.0,1381.0,326377.173,246.5,5.486869473092628,5.9,198.576,7194.0,4.0
2018-04-01,792.9,60.4,20580.912,64.3,1276.0,17328.7,102.4601,62.9,5.6,4.4675,315600.0,1700.919590333797,1124.0,1365.0,326496.848,248.1,5.495937960631161,6.0,200.61900000000003,7212.0,4.0
2018-05-01,798.1,60.5,20580.912,64.3,1357.0,17404.4,105.2745,62.9,5.5,4.586,315600.0,1756.5865646088203,1131.0,1331.0,326628.822,249.2,5.5053315359323625,6.0,202.457,7274.0,3.8
2018-06-01,802.2,60.5,20580.912,64.3,1192.0,17488.4,103.0784,63.0,5.8,4.57,315600.0,1683.3596251063996,1126.0,1338.0,326769.726,251.0,5.5053315359323625,6.3,204.047,7292.0,4.0
2018-07-01,803.0,60.6,20798.73,64.4,1208.0,17587.6,103.6884,63.0,6.0,4.5275,330900.0,1592.783351610882,1127.0,1333.0,326923.976,250.3,5.50573795739701,6.5,204.954,7318.0,3.8
2018-08-01,802.1,60.3,20798.73,64.4,1288.0,17664.0,103.0046,62.6,6.5,4.55,330900.0,1756.5865646088203,1129.0,1293.0,327086.833,249.6,5.527840524826286,6.6,205.332,7347.0,3.8
2018-09-01,803.8,60.4,20798.73,64.4,1250.0,17693.5,100.7646,62.8,6.6,4.6275,330900.0,1646.806352660315,1135.0,1320.0,327248.127,249.7,5.527840524826286,6.8,205.378,7375.0,3.7
2018-10-01,803.4,60.5,20917.867,64.8,1221.0,17749.8,100.0901,62.9,7.2,4.83,322800.0,1551.9627321277987,1141.0,1280.0,327407.004,250.3,5.527840524826286,6.7,205.373,7389.0,3.8
2018-11-01,808.8,60.6,20917.867,64.8,1181.0,17795.7,95.3075,62.9,6.4,4.866,322800.0,1565.0777634750732,1144.0,1334.0,327546.8,249.9,5.527840524826286,6.5,205.111,7386.0,3.8
2018-12-01,812.7,60.6,20917.867,64.8,1095.0,18012.4,96.3338,63.0,7.6,4.6375,322800.0,1451.6044601297185,1148.0,1320.0,327667.595,249.9,5.521460917862246,8.4,204.703,7396.0,3.9
2019-01-01,816.2,60.6,21104.133,64.2,1232.0,18053.9,102.6488,63.1,7.0,4.464,313000.0,1750.7226088413165,1152.0,1254.0,327776.541,252.7,5.52823790214127,8.2,204.209,7424.0,4.0
2019-02-01,813.7,60.7,21104.133,64.2,1128.0,18151.4,98.9187,63.1,6.4,4.37,313000.0,1862.3051202598897,1140.0,1302.0,327871.957,252.1,5.527442989539794,8.5,204.439,7396.0,3.8
2019-03-01,816.9,60.6,21104.133,64.2,1195.0,18229.5,97.4072,63.0,5.7,4.265,313000.0,1813.8118343578105,1125.0,1291.0,327970.02,251.2,5.534969267887039,7.9,205.786,7422.0,3.8
2019-04-01,811.0,60.6,21384.775,64.1,1267.0,18262.1,98.5315,62.9,5.8,4.1425,322500.0,1854.9534840720219,1123.0,1298.0,328079.473,255.6,5.538514672428074,7.7,207.698,7459.0,3.6
2019-05-01,812.2,60.6,21384.775,64.1,1307.0,18277.0,98.1995,62.9,6.7,4.072,322500.0,1703.847149790225,1132.0,1338.0,328201.245,258.1,5.551019720103791,7.3,209.361,7486.0,3.7
2019-06-01,815.6,60.7,21384.775,64.1,1228.0,18310.5,98.042,63.0,5.2,3.8025,322500.0,1620.5134554843692,1142.0,1301.0,328331.949,257.7,5.541655625147766,7.1,210.598,7511.0,3.6
2019-07-01,817.5,60.8,21694.282,64.8,1245.0,18328.6,102.4513,63.1,5.9,3.765,318400.0,1693.6018128924775,1146.0,1347.0,328475.998,255.5,5.538907831465967,6.8,211.349,7525.0,3.7
2019-08-01,824.7,60.8,21694.282,64.8,1367.0,18423.6,103.3392,63.1,5.4,3.616,318400.0,1803.5337873537371,1149.0,1528.0,328646.02,255.4,5.533784667551078,7.0,211.708,7530.0,3.7
2019-09-01,825.8,61.0,21694.282,64.8,1300.0,18474.4,106.1046,63.2,5.4,3.605,318400.0,1592.783351610882,1161.0,1491.0,328814.479,255.5,5.538907831465967,7.2,211.886,7551.0,3.5
2019-10-01,828.6,61.0,21902.39,65.1,1332.0,18549.5,102.4713,63.3,5.3,3.688,327100.0,1803.5337873537371,1160.0,1538.0,328980.52,255.4,5.529825834193874,7.3,211.979,7556.0,3.6
2019-11-01,830.7,61.0,21902.39,65.1,1346.0,18630.7,97.2591,63.3,5.4,3.695,327100.0,1730.2066435437928,1165.0,1522.0,329127.484,255.1,5.5329941536759195,7.1,212.117,7545.0,3.6
2019-12-01,828.2,61.0,21902.39,65.1,1551.0,18583.8,100.0059,63.3,5.6,3.72,327100.0,1827.0308150949113,1177.0,1461.0,329255.444,255.0,5.536152466605236,6.4,212.248,7528.0,3.6
2020-01-01,828.4,61.1,21706.513,65.3,1572.0,18821.5,107.993,63.3,5.7,3.624,329000.0,1815.280368859144,1195.0,1500.0,329371.559,254.2,5.536940488710632,7.2,212.409,7580.0,3.5
2020-02-01,837.2,61.1,21706.513,65.3,1565.0,18925.6,105.8406,63.3,5.6,3.465,329000.0,1769.7840989436663,1213.0,1440.0,329474.136,253.9,5.540086381985411,7.7,213.229,7608.0,3.5
2020-03-01,833.5,59.8,21706.513,65.3,1267.0,18577.4,100.6725,62.6,6.5,3.45,329000.0,1734.6018860312322,1215.0,1348.0,329579.358,253.9,5.553734478412542,10.3,215.207,7539.0,4.4
2020-04-01,708.4,54.77500000000002,19913.143,67.9,925.0,20750.9,95.8725,60.1,6.9,3.306,322600.0,1676.0457142335983,1193.0,1050.0,331696.325,257.2,5.555282466337757,10.3,217.254,6527.0,10.0
2020-05-01,773.6,54.77500000000002,19913.143,67.9,1054.0,19877.2,99.8972,60.8,5.4,3.2325,322600.0,1623.4338244116002,1180.0,1253.0,331671.367,256.2,5.577084821610244,10.3,218.504,7009.0,10.0
2020-06-01,793.6,54.77500000000002,19913.143,67.9,1266.0,19920.9,104.5993,61.5,3.8,3.1625,322600.0,1730.2066435437928,1183.0,1329.0,331699.141,258.4,5.577084821610244,10.3,219.83,7170.0,10.0
2020-07-01,803.1,55.2,21647.64,67.4,1529.0,20191.5,105.4513,61.5,3.4,3.016,337500.0,1832.9074805001485,1201.0,1526.0,331757.805,259.7,5.5698700570699335,10.3,221.585,7195.0,10.0
2020-08-01,810.0,56.5,21647.64,67.4,1377.0,19594.2,103.4103,61.7,3.3,2.935,337500.0,1721.4178620887974,1213.0,1564.0,331832.647,259.6,5.5698700570699335,10.3,224.064,7225.0,8.4
2020-09-01,818.9,56.6,21647.64,67.4,1463.0,19744.9,101.6846,61.4,3.4,2.89,337500.0,2027.3590431790972,1218.0,1643.0,331907.154,259.8,5.577084821610244,10.3,226.817,7256.0,7.9
2020-10-01,827.2,57.4,22024.502,65.8,1537.0,19758.5,102.824,61.7,3.3,2.834,358700.0,1915.2801392420813,1228.0,1622.0,331993.786,259.7,5.577084821610244,10.3,229.83,7310.0,6.9
2020-11-01,828.0,57.4,22024.502,65.8,1545.0,19610.4,104.775,61.5,4.0,2.765,358700.0,1724.347203085279,1248.0,1713.0,332057.046,259.5,5.577084821610244,10.3,232.337,7317.0,6.7
2020-12-01,837.6,57.4,22024.502,65.8,1663.0,19775.2,105.794,61.5,4.1,2.684,358700.0,1938.8486440417748,1262.0,1760.0,332069.17,259.6,5.577084821610244,10.3,234.39,7355.0,6.7
2021-01-01,842.5,57.5,22600.185,65.6,1602.0,21760.9,107.7894,61.3,4.0,2.735,369800.0,1877.0128135797395,1282.0,1866.0,332024.15,260.7,5.577841251298354,10.3,236.468,7363.0,6.3
2021-02-01,846.2,57.6,22600.185,65.6,1422.0,20254.0,94.1235,61.4,4.9,2.81,369800.0,1844.663682056934,1286.0,1700.0,331959.692,261.3,5.581238121898107,10.3,239.252,7291.0,6.2
2021-03-01,858.0,57.8,22600.185,65.6,1700.0,24471.8,99.3792,61.5,4.4,3.0825,369800.0,2046.5625150751937,1308.0,1731.0,331975.37,261.2,5.580861261143694,10.3,244.249,7395.0,6.1
2021-04-01,854.3,57.9,23292.362,65.4,1484.0,21304.2,102.5381,61.6,4.7,3.06,382600.0,2015.5461104136086,1320.0,1714.0,332038.862,268.0,5.586124431187969,10.3,249.856,7406.0,6.1
2021-05-01,855.8,58.0,23292.362,65.4,1600.0,20899.7,99.2814,61.5,5.6,2.9625,382600.0,1866.716810491727,1338.0,1680.0,332106.81,268.2,5.598421958998375,9.9,255.481,7394.0,5.8
2021-06-01,857.8,58.0,23292.362,65.4,1661.0,20934.3,96.703,61.7,5.8,2.975,382600.0,1809.4065936094828,1372.0,1644.0,332181.181,268.4,5.598421958998375,8.7,261.206,7400.0,5.9
2021-07-01,867.2,58.4,23828.973,65.4,1593.0,21156.5,95.8351,61.8,5.7,2.868,411200.0,1902.0293190731059,1387.0,1618.0,332281.395,269.453,5.608797575275796,9.4,265.545,7415.0,5.4
2021-08-01,873.6,58.6,23828.973,65.4,1576.0,21207.3,95.9847,61.7,6.5,2.8425,411200.0,1829.9690278960763,1412.0,1837.0,332433.994,271.193,5.608797575275796,8.7,268.821,7431.0,5.2
2021-09-01,879.9,58.8,23828.973,65.4,1560.0,21051.2,96.9222,61.7,6.0,2.9,411200.0,1712.631360671164,1437.0,1636.0,332544.706,271.694,5.608797575275796,7.2,271.474,7472.0,4.8
2021-10-01,882.8,59.0,24654.603,65.5,1572.0,21201.4,97.2735,61.8,6.8,3.0675,423600.0,1752.1885043279292,1464.0,1727.0,332642.317,271.977,5.608797575275796,6.6,273.682,7514.0,4.5
2021-11-01,889.2,59.4,24654.603,65.5,1712.0,21297.7,101.2447,61.9,6.0,3.0675,423600.0,1943.2693657121736,1493.0,1775.0,332741.721,270.722,5.633628214732994,6.2,276.04900000000004,7560.0,4.2
2021-12-01,896.4,59.5,24654.603,65.5,1787.0,21352.9,105.87,62.0,5.6,3.098,423600.0,1866.716810491727,1526.0,1948.0,332838.487,271.163,5.633628214732994,6.1,278.63,7594.0,3.9
2022-01-01,902.9,59.7,25029.116,65.4,1669.0,21294.8,102.9497,62.2,5.8,3.445,433100.0,1747.7910050596547,1553.0,1898.0,332913.239,280.267,5.6854351878381415,4.1,282.014,7590.0,4.0
2022-02-01,910.6,59.8,25029.116,65.4,1771.0,21426.2,101.875,62.2,6.2,3.7625,433100.0,1916.7527408636984,1581.0,1817.0,332923.325,281.955,5.711426517707953,4.1,287.256,7669.0,3.8
2022-03-01,913.6,60.1,25029.116,65.4,1713.0,21510.5,101.5162,62.4,7.0,4.172,433100.0,1894.6697772058649,1631.0,1877.0,332993.972,281.915,5.711426517707953,3.4,295.079,7692.0,3.6
2022-04-01,918.3,59.9,25544.273,65.8,1803.0,21581.3,97.823,62.2,8.5,4.9825,449300.0,1902.0293190731059,1669.0,1795.0,333117.831,287.439,5.722450471574612,3.1,301.728,7698.0,3.6
2022-05-01,925.1,60.0,25544.273,65.8,1543.0,21657.1,98.8438,62.3,8.3,5.23,449300.0,2027.3590431790972,1680.0,1708.0,333250.655,287.567,5.722450471574612,3.1,306.504,7736.0,3.6
